	url	title
436	/wiki/Battle_of_Yan_Province	Battle of Yan Province
437	/wiki/Battle_of_Lugdunum	Battle of Lugdunum
438	/wiki/Battle_of_Ctesiphon_(198)	Battle of Ctesiphon (198)
439	/wiki/Battle_of_Xiapi	Battle of Xiapi
440	/wiki/Battle_of_Yijing	Battle of Yijing
441	/wiki/Battle_of_Guandu	Battle of Guandu
442	/wiki/Battle_of_Bowang	Battle of Bowang
443	/wiki/Battle_of_Xiakou	Battle of Xiakou
444	/wiki/Battle_of_Changban	Battle of Changban
445	/wiki/Battle_of_Red_Cliffs	Battle of Red Cliffs
446	/wiki/Battle_of_Yiling_(208)	Battle of Yiling (208)
447	/wiki/Battle_of_Jiangling_(208)	Battle of Jiangling (208)
448	/wiki/Battle_of_Tong_Pass_(211)	Battle of Tong Pass (211)
449	/wiki/Siege_of_Jicheng	Siege of Jicheng
450	/wiki/Battle_of_Lucheng	Battle of Lucheng
451	/wiki/Battle_of_Yangping	Battle of Yangping
452	/wiki/Battle_of_Baxi	Battle of Baxi
453	/wiki/Battle_of_Nisibis_(217)	Battle of Nisibis (217)
454	/wiki/Battle_of_Ruxu_(217)	Battle of Ruxu (217)
455	/wiki/Battle_of_Antioch_(218)	Battle of Antioch (218)
456	/wiki/Battle_of_Mount_Dingjun	Battle of Mount Dingjun
457	/wiki/Battle_of_Han_River	Battle of Han River
458	/wiki/Battle_of_Fancheng	Battle of Fancheng
459	/wiki/Battle_of_Xiaoting	Battle of Xiaoting
460	/wiki/Battle_of_Hormizdegan	Battle of Hormizdegan
461	/wiki/Battle_of_Tianshui	Battle of Tianshui
462	/wiki/Battle_of_Jieting	Battle of Jieting
463	/wiki/Battle_of_Shiting	Battle of Shiting
464	/wiki/Siege_of_Chencang	Siege of Chencang
465	/wiki/Battle_of_Mount_Qi	Battle of Mount Qi
466	/wiki/Battle_of_Wuzhang_Plains	Battle of Wuzhang Plains
467	/wiki/Battle_of_Carthage_(238)	Battle of Carthage (238)
468	/wiki/Battle_of_Resaena	Battle of Resaena
469	/wiki/Battle_of_Misiche	Battle of Misiche
470	/wiki/Battle_of_Xingshi	Battle of Xingshi
471	/wiki/Battle_of_Philippopolis_(250)	Battle of Philippopolis (250)
472	/wiki/Battle_of_Abrittus	Battle of Abrittus
473	/wiki/Battle_of_Barbalissos	Battle of Barbalissos
474	/wiki/Battle_of_Didao	Battle of Didao
475	/wiki/Battle_of_Edessa	Battle of Edessa
476	/wiki/Battle_of_Mediolanum	Battle of Mediolanum
477	/wiki/Battle_of_Thermopylae_(267)	Battle of Thermopylae (267)
478	/wiki/Battle_of_Lake_Benacus	Battle of Lake Benacus
479	/wiki/Battle_of_Naissus	Battle of Naissus
480	/wiki/Battle_of_Placentia_(271)	Battle of Placentia (271)
481	/wiki/Battle_of_Fano	Battle of Fano
482	/wiki/Battle_of_Pavia_(271)	Battle of Pavia (271)
483	/wiki/Battle_of_Immae	Battle of Immae
484	/wiki/Battle_of_Emesa	Battle of Emesa
485	/wiki/Battle_of_Ch%C3%A2lons_(274)	Battle of Châlons (274)
486	/wiki/Battle_of_the_Margus	Battle of the Margus
487	/wiki/Battle_of_Callinicum	Battle of Callinicum
488	/wiki/Battle_of_Satala_(298)	Battle of Satala (298)
489	/wiki/Battle_of_Lingones	Battle of Lingones
490	/wiki/Battle_of_Vindonissa	Battle of Vindonissa
491	/wiki/Battle_of_Turin_(312)	Battle of Turin (312)
492	/wiki/Battle_of_Verona_(312)	Battle of Verona (312)
493	/wiki/Battle_of_Milvian_Bridge	Battle of Milvian Bridge
494	/wiki/Battle_of_Tzirallum	Battle of Tzirallum
495	/wiki/Battle_of_Cibalae	Battle of Cibalae
496	/wiki/Battle_of_Mardia	Battle of Mardia
497	/wiki/Battle_of_Adrianople_(324)	Battle of Adrianople (324)
498	/wiki/Battle_of_the_Hellespont	Battle of the Hellespont
499	/wiki/Battle_of_Chrysopolis	Battle of Chrysopolis
500	/wiki/Battle_of_Singara	Battle of Singara
501	/wiki/Battle_of_Mursa_Major	Battle of Mursa Major
502	/wiki/Battle_of_Mons_Seleucus	Battle of Mons Seleucus
503	/wiki/Siege_of_Autun	Siege of Autun
504	/wiki/Battle_of_Durocortorum	Battle of Durocortorum
505	/wiki/Battle_of_Brumath	Battle of Brumath
506	/wiki/Siege_of_Senonae	Siege of Senonae
507	/wiki/Battle_of_Strasbourg	Battle of Strasbourg
508	/wiki/Battle_of_Amida	Battle of Amida
509	/wiki/Battle_of_Ctesiphon_(363)	Battle of Ctesiphon (363)
510	/wiki/Battle_of_Samarra	Battle of Samarra
511	/wiki/Battle_of_Thyatira	Battle of Thyatira
512	/wiki/Battle_of_Solicinium	Battle of Solicinium
513	/wiki/Battle_of_the_Tanais_River	Battle of the Tanais River
514	/wiki/Battle_of_the_Willows	Battle of the Willows
515	/wiki/Battle_of_Argentovaria	Battle of Argentovaria
516	/wiki/Battle_of_Adrianople_(378)	Battle of Adrianople (378)
517	/wiki/Battle_of_Thessalonica_(380)	Battle of Thessalonica (380)
518	/wiki/Battle_of_Feishui	Battle of Feishui
519	/wiki/Battle_of_the_Save	Battle of the Save
520	/wiki/Battle_of_the_Frigidus	Battle of the Frigidus
521	/wiki/Battle_of_Canhe_Slope	Battle of Canhe Slope
522	/wiki/Battle_of_Pollentia	Battle of Pollentia
523	/wiki/Battle_of_Verona_(402)	Battle of Verona (402)
524	/wiki/Battle_of_Faesulae_(406)	Battle of Faesulae (406)
525	/wiki/Battle_of_Mainz_(406)	Battle of Mainz (406)
526	/wiki/Battle_of_Ravenna_(432)	Battle of Ravenna (432)
527	/wiki/Battle_of_Narbonne_(436)	Battle of Narbonne (436)
528	/wiki/Battle_of_the_Utus	Battle of the Utus
529	/wiki/Battle_of_Avarayr	Battle of Avarayr
530	/wiki/Battle_of_Ch%C3%A2lons	Battle of Châlons
531	/wiki/Battle_of_Nedao	Battle of Nedao
532	/wiki/Battle_of_Aylesford	Battle of Aylesford
533	/wiki/Battle_of_Campi_Cannini	Battle of Campi Cannini
535	/wiki/Battle_of_Arelate	Battle of Arelate
536	/wiki/Battle_of_Cartagena_(461)	Battle of Cartagena (461)
537	/wiki/Battle_of_Wippedesfleot	Battle of Wippedesfleot
538	/wiki/Battle_of_Ravenna_(476)	Battle of Ravenna (476)
539	/wiki/Battle_of_Herat_(484)	Battle of Herat (484)
540	/wiki/Battle_of_Mercredesburne	Battle of Mercredesburne
541	/wiki/Battle_of_Soissons_(486)	Battle of Soissons (486)
542	/wiki/Battle_of_Isonzo_(489)	Battle of Isonzo (489)
544	/wiki/Siege_of_Ravenna_(490-493)	Siege of Ravenna (490-493)
545	/wiki/Battle_of_Cotyaeum	Battle of Cotyaeum
546	/wiki/Battle_of_Tolbiac	Battle of Tolbiac
547	/wiki/Battle_of_Mons_Badonicus	Battle of Mons Badonicus
548	/wiki/Siege_of_Theodosiopolis	Siege of Theodosiopolis
549	/wiki/Siege_of_Martyropolis_(502)	Siege of Martyropolis (502)
550	/wiki/Siege_of_Amida_(502-503)	Siege of Amida (502-503)
551	/wiki/Battle_of_Vouill%C3%A9	Battle of Vouillé
552	/wiki/Battle_of_V%C3%A9zeronce	Battle of Vézeronce
553	/wiki/Battle_of_Dara	Battle of Dara
554	/wiki/Battle_of_Satala_(530)	Battle of Satala (530)
555	/wiki/Battle_on_the_Ice_of_Lake_V%C3%A4nern	Battle on the Ice of Lake Vänern
556	/wiki/Battle_of_Autun	Battle of Autun
557	/wiki/Battle_of_Ad_Decimum	Battle of Ad Decimum
558	/wiki/Battle_of_Tricamarum	Battle of Tricamarum
560	/wiki/Siege_of_Naples_(536)	Siege of Naples (536)
561	/wiki/Battle_of_Camlann	Battle of Camlann
563	/wiki/Siege_of_Rome_(537-538)	Siege of Rome (537-538)
565	/wiki/Siege_of_Petra_(541)	Siege of Petra (541)
566	/wiki/Siege_of_Verona	Siege of Verona
567	/wiki/Battle_of_Faventia	Battle of Faventia
568	/wiki/Battle_of_Mucellium	Battle of Mucellium
569	/wiki/Battle_of_Anglon_(543)	Battle of Anglon (543)
570	/wiki/Siege_of_Edessa_(544)	Siege of Edessa (544)
573	/wiki/Battle_of_Marta	Battle of Marta
574	/wiki/Battle_of_the_Fields_of_Cato	Battle of the Fields of Cato
575	/wiki/Siege_of_Petra_(550-551)	Siege of Petra (550-551)
576	/wiki/Battle_of_Sena_Gallica_(551)	Battle of Sena Gallica (551)
577	/wiki/Battle_of_Taginae	Battle of Taginae
578	/wiki/Battle_of_Asfeld	Battle of Asfeld
579	/wiki/Battle_of_Mons_Lactarius	Battle of Mons Lactarius
580	/wiki/Battle_of_Telephis-Ollaria	Battle of Telephis-Ollaria
581	/wiki/Battle_of_the_Volturnus_(554)	Battle of the Volturnus (554)
582	/wiki/Siege_of_Phasis	Siege of Phasis
583	/wiki/Battle_of_Gol-Zarriun	Battle of Gol-Zarriun
585	/wiki/Battle_of_Hadhramaut	Battle of Hadhramaut
586	/wiki/Siege_of_Sana%27a_(570)	Siege of Sana'a (570)
587	/wiki/Battle_of_Arfderydd	Battle of Arfderydd
588	/wiki/Battle_of_Deorham	Battle of Deorham
589	/wiki/Battle_of_Solachon	Battle of Solachon
590	/wiki/Battle_of_Martyropolis_(588)	Battle of Martyropolis (588)
591	/wiki/Battle_of_Blarathon	Battle of Blarathon
592	/wiki/Battles_of_Viminacium	Battles of Viminacium
593	/wiki/Battle_of_Co_Loa	Battle of Co Loa
594	/wiki/Battle_of_Degsastan	Battle of Degsastan
595	/wiki/Battle_of_Dhi_Qar	Battle of Dhi Qar
596	/wiki/Siege_of_Yodong_Fortress_(612)	Siege of Yodong Fortress (612)
597	/wiki/Battle_of_Salsu	Battle of Salsu
598	/wiki/Battle_of_Antioch_(613)	Battle of Antioch (613)
599	/wiki/Siege_of_Jerusalem_(614)	Siege of Jerusalem (614)
600	/wiki/Siege_of_Thessalonica_(615)	Siege of Thessalonica (615)
601	/wiki/Battle_of_Chester	Battle of Chester
602	/wiki/Battle_of_Huoyi	Battle of Huoyi
603	/wiki/Battle_of_Yanshi	Battle of Yanshi
604	/wiki/Battle_of_Qianshuiyuan	Battle of Qianshuiyuan
605	/wiki/Battle_of_Pullalur	Battle of Pullalur
606	/wiki/Siege_of_Alexandria_(619)	Siege of Alexandria (619)
607	/wiki/Battle_of_Hulao	Battle of Hulao
608	/wiki/Battle_of_Badr	Battle of Badr
609	/wiki/Battle_of_Uhud	Battle of Uhud
610	/wiki/Battle_of_Sarus	Battle of Sarus
611	/wiki/Siege_of_Constantinople_(626)	Siege of Constantinople (626)
612	/wiki/Battle_of_the_Trench	Battle of the Trench
613	/wiki/Siege_of_Derbent_(627)	Siege of Derbent (627)
614	/wiki/Battle_of_Nineveh_(627)	Battle of Nineveh (627)
615	/wiki/Battle_of_Khaybar	Battle of Khaybar
616	/wiki/Battle_of_Mu%27tah	Battle of Mu'tah
617	/wiki/Battle_of_Hunayn	Battle of Hunayn
618	/wiki/Battle_of_Autas	Battle of Autas
619	/wiki/Siege_of_Ta%27if	Siege of Ta'if
620	/wiki/Battle_of_Yinshan	Battle of Yinshan
621	/wiki/Battle_of_Wogastisburg	Battle of Wogastisburg
622	/wiki/Battle_of_Akraba	Battle of Akraba
623	/wiki/Battle_of_Zhu_Qissa	Battle of Zhu Qissa
624	/wiki/Battle_of_Buzakha	Battle of Buzakha
625	/wiki/Battle_of_Zafar	Battle of Zafar
626	/wiki/Battle_of_Dibba	Battle of Dibba
627	/wiki/Battle_of_Chains	Battle of Chains
628	/wiki/Battle_of_River	Battle of River
629	/wiki/Battle_of_Walaja	Battle of Walaja
630	/wiki/Battle_of_Ullais	Battle of Ullais
631	/wiki/Battle_of_Hira	Battle of Hira
632	/wiki/Battle_of_Al-Anbar	Battle of Al-Anbar
633	/wiki/Battle_of_Ayn_al-Tamr	Battle of Ayn al-Tamr
634	/wiki/Battle_of_Dawmat_al-Jandal	Battle of Dawmat al-Jandal
635	/wiki/Battle_of_Muzayyah	Battle of Muzayyah
636	/wiki/Battle_of_Saniyy	Battle of Saniyy
637	/wiki/Battle_of_Zumail	Battle of Zumail
638	/wiki/Battle_of_Hatfield_Chase	Battle of Hatfield Chase
639	/wiki/Battle_of_Firaz	Battle of Firaz
640	/wiki/Battle_of_Dathin	Battle of Dathin
641	/wiki/Battle_of_Kaskar	Battle of Kaskar
642	/wiki/Battle_of_Babylon_(634)	Battle of Babylon (634)
643	/wiki/Battle_of_Namaraq	Battle of Namaraq
644	/wiki/Battle_of_al-Qaryatayn	Battle of al-Qaryatayn
645	/wiki/Battle_of_Marj_Rahit_(634)	Battle of Marj Rahit (634)
646	/wiki/Battle_of_Sanita-al-Uqab	Battle of Sanita-al-Uqab
647	/wiki/Battle_of_Bosra	Battle of Bosra
648	/wiki/Battle_of_Ajnadayn	Battle of Ajnadayn
649	/wiki/Battle_of_Yaqusa	Battle of Yaqusa
650	/wiki/Battle_of_Marj_al-Saffar_(634)	Battle of Marj al-Saffar (634)
651	/wiki/Siege_of_Damascus_(634)	Siege of Damascus (634)
652	/wiki/Battle_of_Maraj-al-Debaj	Battle of Maraj-al-Debaj
653	/wiki/Battle_of_the_Bridge	Battle of the Bridge
654	/wiki/Battle_of_Heavenfield	Battle of Heavenfield
655	/wiki/Battle_of_Buwaib	Battle of Buwaib
656	/wiki/Battle_of_Fahl	Battle of Fahl
657	/wiki/Siege_of_Emesa	Siege of Emesa
658	/wiki/Battle_of_Yarmouk	Battle of Yarmouk
659	/wiki/Siege_of_Latakia_(Laodicea)_(636)	Siege of Latakia (Laodicea) (636)
660	/wiki/Battle_of_al-Qadisiyyah	Battle of al-Qadisiyyah
661	/wiki/Battle_of_Burs	Battle of Burs
662	/wiki/Battle_of_Babylon_(636)	Battle of Babylon (636)
663	/wiki/Siege_of_Jerusalem_(636-637)	Siege of Jerusalem (636-637)
664	/wiki/Siege_of_Ctesiphon_(637)	Siege of Ctesiphon (637)
665	/wiki/Battle_of_Jalula	Battle of Jalula
666	/wiki/Battle_of_Hazir	Battle of Hazir
667	/wiki/Siege_of_Aleppo_(637)	Siege of Aleppo (637)
668	/wiki/Battle_of_the_Iron_Bridge	Battle of the Iron Bridge
669	/wiki/Siege_of_Germanicia	Siege of Germanicia
670	/wiki/Battle_of_Heliopolis	Battle of Heliopolis
671	/wiki/Siege_of_Babylon_Fortress	Siege of Babylon Fortress
672	/wiki/Siege_of_Alexandria_(641)	Siege of Alexandria (641)
673	/wiki/Siege_of_Shushtar	Siege of Shushtar
674	/wiki/Siege_of_Gundishapur	Siege of Gundishapur
675	/wiki/Battle_of_Nahavand	Battle of Nahavand
676	/wiki/Battle_of_Spahan	Battle of Spahan
677	/wiki/Battle_of_Maserfield	Battle of Maserfield
678	/wiki/Battle_of_Manimangala	Battle of Manimangala
679	/wiki/Battle_of_Vatapi	Battle of Vatapi
680	/wiki/Battle_of_Bayrudh	Battle of Bayrudh
681	/wiki/Battle_of_Waj_Rudh	Battle of Waj Rudh
682	/wiki/Battle_of_Bishapur_(643-644)	Battle of Bishapur (643-644)
683	/wiki/Battle_of_Rasil	Battle of Rasil
684	/wiki/Siege_of_Yodong_Fortress_(645)	Siege of Yodong Fortress (645)
685	/wiki/Siege_of_Ansi_Fortress	Siege of Ansi Fortress
686	/wiki/Battle_of_Nikiou	Battle of Nikiou
687	/wiki/Battle_of_Sufetula	Battle of Sufetula
688	/wiki/Battle_of_Balanjar_(650s)	Battle of Balanjar (650s)
689	/wiki/Battle_of_Ray	Battle of Ray
690	/wiki/Battle_of_Istakhr_(650-653)	Battle of Istakhr (650-653)
691	/wiki/Battle_of_Oxus_River	Battle of Oxus River
692	/wiki/Battle_of_Nishapur	Battle of Nishapur
693	/wiki/Siege_of_Herat_(652)	Siege of Herat (652)
694	/wiki/Battle_of_the_Masts	Battle of the Masts
695	/wiki/Battle_of_Badghis	Battle of Badghis
696	/wiki/Battle_of_the_Winwaed	Battle of the Winwaed
697	/wiki/Battle_of_the_Camel	Battle of the Camel
698	/wiki/Battle_of_Irtysh_River	Battle of Irtysh River
699	/wiki/Battle_of_Siffin	Battle of Siffin
700	/wiki/Battle_of_Hwangsanbeol	Battle of Hwangsanbeol
701	/wiki/Battle_of_Baekgang	Battle of Baekgang
702	/wiki/Battle_of_Dafei_River	Battle of Dafei River
703	/wiki/Siege_of_Constantinople_(674%E2%80%93678)	Siege of Constantinople (674–678)
704	/wiki/Battle_of_Ongal	Battle of Ongal
705	/wiki/Battle_of_Karbala	Battle of Karbala
706	/wiki/Battle_of_Vescera	Battle of Vescera
707	/wiki/Siege_of_Mecca_(683)	Siege of Mecca (683)
708	/wiki/Battle_of_Marj_Rahit_(684)	Battle of Marj Rahit (684)
709	/wiki/Battle_of_Ayn_al-Warda	Battle of Ayn al-Warda
710	/wiki/Battle_of_Dun_Nechtain	Battle of Dun Nechtain
711	/wiki/Battle_of_Madhar	Battle of Madhar
712	/wiki/Battle_of_Harura	Battle of Harura
713	/wiki/Battle_of_Mamma	Battle of Mamma
714	/wiki/Battle_of_Coronate	Battle of Coronate
715	/wiki/Battle_of_Maskin	Battle of Maskin
716	/wiki/Siege_of_Mecca_(692)	Siege of Mecca (692)
717	/wiki/Battle_of_Sebastopolis	Battle of Sebastopolis
718	/wiki/Battle_of_Carthage_(698)	Battle of Carthage (698)
720	/wiki/Battle_of_Tianmenling	Battle of Tianmenling
721	/wiki/Battle_of_Dayr_al-Jamajim	Battle of Dayr al-Jamajim
723	/wiki/Siege_of_Tyana_(707%E2%80%93708)	Siege of Tyana (707–708)
724	/wiki/Battle_of_Anchialus_(708)	Battle of Anchialus (708)
726	/wiki/Battle_of_Guadalete	Battle of Guadalete
727	/wiki/Battle_of_Bolchu	Battle of Bolchu
728	/wiki/Battle_of_Compi%C3%A8gne	Battle of Compiègne
729	/wiki/Battle_of_Cologne	Battle of Cologne
730	/wiki/Battle_of_Ambl%C3%A8ve	Battle of Amblève
731	/wiki/Battle_of_Vincy	Battle of Vincy
732	/wiki/Battle_of_Aksu_(717)	Battle of Aksu (717)
733	/wiki/Battle_of_Soissons_(718)	Battle of Soissons (718)
734	/wiki/Battle_of_Covadonga	Battle of Covadonga
735	/wiki/Battle_of_Toulouse_(721)	Battle of Toulouse (721)
736	/wiki/Battle_of_Hehil	Battle of Hehil
737	/wiki/Battle_of_Balanjar_(723)	Battle of Balanjar (723)
738	/wiki/Siege_of_Nicaea_(727)	Siege of Nicaea (727)
739	/wiki/Battle_of_Baykand	Battle of Baykand
740	/wiki/Siege_of_Kamarja	Siege of Kamarja
741	/wiki/Battle_of_Ravenna_(729)	Battle of Ravenna (729)
742	/wiki/Battle_of_Marj_Ardabil	Battle of Marj Ardabil
743	/wiki/Battle_of_Bajarwan	Battle of Bajarwan
744	/wiki/Battle_of_Balanjar_(730s)	Battle of Balanjar (730s)
745	/wiki/Battle_of_Tours	Battle of Tours
746	/wiki/Battle_of_the_Boarn	Battle of the Boarn
747	/wiki/Battle_of_the_Baggage	Battle of the Baggage
748	/wiki/Battle_of_Kharistan	Battle of Kharistan
749	/wiki/Battle_of_Akroinon	Battle of Akroinon
750	/wiki/Battle_of_the_Nobles	Battle of the Nobles
751	/wiki/Battle_of_Keramaia	Battle of Keramaia
753	/wiki/Battle_of_Br%C3%A5valla	Battle of Bråvalla
754	/wiki/Battle_of_Zab	Battle of Zab
755	/wiki/Battle_of_Talas	Battle of Talas
756	/wiki/Battle_of_Yongqiu	Battle of Yongqiu
758	/wiki/Battle_of_Marcellae_(756)	Battle of Marcellae (756)
759	/wiki/Battle_of_Suiyang	Battle of Suiyang
760	/wiki/Battle_of_the_Rishki_Pass	Battle of the Rishki Pass
761	/wiki/Battle_of_Anchialus_(763)	Battle of Anchialus (763)
762	/wiki/Siege_of_Kamacha_(766)	Siege of Kamacha (766)
764	/wiki/Siege_of_Pavia_(773-74)	Siege of Pavia (773-74)
765	/wiki/Battle_of_Litosoria	Battle of Litosoria
766	/wiki/Battle_of_Berzitia	Battle of Berzitia
767	/wiki/Battle_of_Bagrevand	Battle of Bagrevand
768	/wiki/Battle_of_Roncesvalles	Battle of Roncesvalles
769	/wiki/Battle_of_Bensington	Battle of Bensington
770	/wiki/Battle_of_Suntel	Battle of Suntel
771	/wiki/Battle_of_Fakhkh	Battle of Fakhkh
772	/wiki/Battle_of_Kopidnadon	Battle of Kopidnadon
774	/wiki/Battle_of_the_Burbia_River	Battle of the Burbia River
775	/wiki/Battle_of_Marcellae	Battle of Marcellae
776	/wiki/Battle_of_Lutos	Battle of Lutos
777	/wiki/Battle_of_L%C3%BCne_and_the_Elbe_(Saxon_Wars)	Battle of Lüne and the Elbe (Saxon Wars)
778	/wiki/Siege_of_Trsat	Siege of Trsat
780	/wiki/Battle_of_Krasos	Battle of Krasos
781	/wiki/Siege_of_Serdica_(809)	Siege of Serdica (809)
782	/wiki/Battle_of_Pliska	Battle of Pliska
783	/wiki/Battle_of_Versinikia	Battle of Versinikia
786	/wiki/Battle_of_Kedouktos	Battle of Kedouktos
787	/wiki/Battle_of_Ellandun	Battle of Ellandun
788	/wiki/Battle_of_Thasos	Battle of Thasos
789	/wiki/Battle_of_Anzen	Battle of Anzen
790	/wiki/Battle_of_Hingston_Down	Battle of Hingston Down
791	/wiki/Battle_of_Ballon	Battle of Ballon
792	/wiki/Battle_of_Ostia	Battle of Ostia
793	/wiki/Battle_of_Lalakaon	Battle of Lalakaon
795	/wiki/Siege_of_Melite_(870)	Siege of Melite (870)
796	/wiki/Battle_of_Englefield	Battle of Englefield
797	/wiki/Battle_of_Reading_(871)	Battle of Reading (871)
798	/wiki/Battle_of_Hafrsfjord	Battle of Hafrsfjord
799	/wiki/Battle_of_Bathys_Ryax	Battle of Bathys Ryax
800	/wiki/Battle_of_Kardia	Battle of Kardia
801	/wiki/Battle_of_the_Gulf_of_Corinth	Battle of the Gulf of Corinth
802	/wiki/Battle_of_Dayr_al-%27Aqul	Battle of Dayr al-'Aqul
803	/wiki/Battle_of_Edington	Battle of Edington
804	/wiki/Battle_of_Cynwit	Battle of Cynwit
805	/wiki/Battle_of_Thirupurambiyam	Battle of Thirupurambiyam
806	/wiki/Battle_of_Cephalonia	Battle of Cephalonia
807	/wiki/Battle_of_Stelai	Battle of Stelai
808	/wiki/Battle_of_the_Conwy	Battle of the Conwy
809	/wiki/Battle_of_Caltavuturo	Battle of Caltavuturo
810	/wiki/Battle_of_Tawahin	Battle of Tawahin
811	/wiki/Battle_of_Leuven_(891)	Battle of Leuven (891)
812	/wiki/Battle_of_Buttington	Battle of Buttington
813	/wiki/Battle_of_Bulgarophygon	Battle of Bulgarophygon
814	/wiki/Siege_of_Dorostolon	Siege of Dorostolon
816	/wiki/Battle_of_Hama	Battle of Hama
817	/wiki/Battle_of_Pozsony	Battle of Pozsony
818	/wiki/Battle_of_Tettenhall	Battle of Tettenhall
819	/wiki/Siege_of_Chartres_(911)	Siege of Chartres (911)
820	/wiki/Battle_of_the_Inn	Battle of the Inn
821	/wiki/Battle_of_Garigliano	Battle of Garigliano
822	/wiki/Battle_of_Derby	Battle of Derby
823	/wiki/Battle_of_Acheloos	Battle of Acheloos
824	/wiki/Battle_of_Mag_Femen	Battle of Mag Femen
825	/wiki/Battle_of_Katasyrtai	Battle of Katasyrtai
826	/wiki/Battle_of_San_Esteban_de_Gormaz_(917)	Battle of San Esteban de Gormaz (917)
827	/wiki/Battle_of_Corbridge	Battle of Corbridge
828	/wiki/Battle_of_Langshan_Jiang	Battle of Langshan Jiang
829	/wiki/Battle_of_Islandbridge	Battle of Islandbridge
830	/wiki/Battle_of_Soissons_(923)	Battle of Soissons (923)
831	/wiki/Battle_of_the_Bosnian_Highlands	Battle of the Bosnian Highlands
832	/wiki/Battle_of_Riade	Battle of Riade
834	/wiki/Battle_of_Brunanburh	Battle of Brunanburh
835	/wiki/Battle_of_B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_(938)	Battle of Bạch Đằng (938)
836	/wiki/Battle_of_Simancas	Battle of Simancas
837	/wiki/Battle_of_Baghdad_(946)	Battle of Baghdad (946)
838	/wiki/Battle_of_Takkolam	Battle of Takkolam
839	/wiki/Battle_of_Marash_(953)	Battle of Marash (953)
840	/wiki/Battle_of_Lechfeld	Battle of Lechfeld
841	/wiki/Battle_of_Raban	Battle of Raban
842	/wiki/Battle_of_Andrassos	Battle of Andrassos
843	/wiki/Siege_of_Chandax	Siege of Chandax
844	/wiki/Battle_of_Bauds	Battle of Bauds
845	/wiki/Siege_of_Taormina_(962)	Siege of Taormina (962)
846	/wiki/Battle_of_the_Straits	Battle of the Straits
847	/wiki/Battle_of_Silistra	Battle of Silistra
848	/wiki/Siege_of_Kiev_(968)	Siege of Kiev (968)
849	/wiki/Battle_of_Arcadiopolis_(970)	Battle of Arcadiopolis (970)
850	/wiki/Battle_of_Dorostolon	Battle of Dorostolon
851	/wiki/Battle_of_Alexandretta	Battle of Alexandretta
852	/wiki/Battle_of_Cedynia	Battle of Cedynia
853	/wiki/Battle_of_Pankaleia	Battle of Pankaleia
854	/wiki/Battle_of_B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_(981)	Battle of Bạch Đằng (981)
855	/wiki/Battle_of_Crotone	Battle of Crotone
856	/wiki/Battle_of_Kandalur_Salai	Battle of Kandalur Salai
857	/wiki/Battle_of_Maldon	Battle of Maldon
858	/wiki/Battle_of_the_Orontes	Battle of the Orontes
859	/wiki/Battle_of_Apamea	Battle of Apamea
860	/wiki/Siege_of_Zara	Siege of Zara
861	/wiki/Battle_of_Ghazni_(998)	Battle of Ghazni (998)
862	/wiki/Battle_of_Glenn_Mama	Battle of Glenn Mama
863	/wiki/Battle_of_Lastovo	Battle of Lastovo
864	/wiki/Battle_of_Swold	Battle of Swold
865	/wiki/Battle_of_Peshawar_(1001)	Battle of Peshawar (1001)
866	/wiki/Battle_of_Vinland_(1003)	Battle of Vinland (1003)
867	/wiki/Battle_of_Donur	Battle of Donur
868	/wiki/Battle_of_Chach	Battle of Chach
869	/wiki/Battle_of_Aqbat_al-Bakr	Battle of Aqbat al-Bakr
870	/wiki/Battle_of_Vinland_(1010)	Battle of Vinland (1010)
871	/wiki/Battle_of_Clontarf	Battle of Clontarf
872	/wiki/Battle_of_Kleidion	Battle of Kleidion
873	/wiki/Battle_of_Nesjar	Battle of Nesjar
874	/wiki/Battle_of_Ashingdon	Battle of Ashingdon
875	/wiki/Battle_of_Carham	Battle of Carham
876	/wiki/Battle_of_the_River_Bug	Battle of the River Bug
877	/wiki/Battle_of_Vlaardingen	Battle of Vlaardingen
878	/wiki/Battle_of_Kwiju	Battle of Kwiju
879	/wiki/Battle_of_Shirimni	Battle of Shirimni
880	/wiki/Battle_of_Svindax	Battle of Svindax
881	/wiki/Battle_of_Lemnos_(1024)	Battle of Lemnos (1024)
882	/wiki/Battle_of_Listven	Battle of Listven
883	/wiki/Battle_of_Stiklestad	Battle of Stiklestad
884	/wiki/Battle_of_Azaz_(1030)	Battle of Azaz (1030)
885	/wiki/Battle_of_Dabusiyya	Battle of Dabusiyya
886	/wiki/Battle_of_Dandanaqan	Battle of Dandanaqan
